source,target,year,cmd_code,trade_value_usd,trade_qty_kg,share_of_reporter_total,distance_km,estimated_tariff_pct,tariff_methodology,is_placeholder_estimate
Indonesia,United Arab Emirates,2024,2709,74475644.0,121772629.0,0.0071936459296243,7017.688431086222,0.04,importer_default_upper_middle_income,True
Indonesia,Papua New Guinea,2024,2709,58599407.0,78277370.0,0.0056601509299328,3387.950282103259,0.04,importer_default_upper_middle_income,True
Indonesia,Norway,2024,2709,54835663.0,75173323.0,0.0052966086998617,10923.579681586363,0.04,importer_default_upper_middle_income,True
Indonesia,New Zealand,2024,2709,11630794.0,16683556.0,0.0011234251820152,7552.821712073141,0.04,importer_default_upper_middle_income,True
Indonesia,Singapore,2024,2709,1781.0,29.0,1.7202782967087844e-07,1148.119486959817,0.04,importer_default_upper_middle_income,True
Indonesia,Japan,2024,2709,1285.0,0.0,1.241189001275007e-07,4821.623559641458,0.04,importer_default_upper_middle_income,True
Indonesia,Italy,2024,2709,882.0,0.0,8.519289487350631e-08,11004.05544726418,0.04,importer_default_upper_middle_income,True
Indonesia,Canada,2024,2709,593.0,15.0,5.7278216167788275e-08,12886.323123106642,0.04,importer_default_upper_middle_income,True
Indonesia,Germany,2024,2709,340.0,0.0,3.2840798477315365e-08,11010.539112855397,0.04,importer_default_upper_middle_income,True
Indonesia,Taiwan,2024,2709,110.0,0.0,1.0624964213249089e-08,2827.0518431012893,0.04,importer_default_upper_middle_income,True
Indonesia,India,2024,2709,47.0,9.0,4.539757436570064e-09,4484.996549449749,0.04,importer_default_upper_middle_income,True
Ireland,USA,2024,2709,1180075555.317,1823840000.0,0.9464218704376368,6678.6097360918675,0.02,importer_default_high_income,True
Ireland,Azerbaijan,2024,2709,63343947.091,86042700.0,0.0508019140102115,4337.288396222041,0.02,importer_default_high_income,True
Ireland,France,2024,2709,3004429.468,0.0,0.0024095556796265,1046.4845116049516,0.0,eu_eea_uk_ch_zone,True
Ireland,United Kingdom,2024,2709,453188.369,365410.0,0.0003634575616087,371.6537427451851,0.0,eu_eea_uk_ch_zone,True
Ireland,Germany,2024,2709,3983.16,397.0,3.1944986238103385e-06,1253.6215139899828,0.0,eu_eea_uk_ch_zone,True
Ireland,India,2024,2709,9.741,2.0,7.812292525165072e-09,7971.292736529241,0.02,importer_default_high_income,True
Israel,"Areas, nes",2024,2709,7038699000.0,11504612339.22,1.0,,0.02,importer_default_high_income,True
Italy,Libya,2024,2709,7056786597.155,11343397399.0,0.210226059200384,1779.3495761662828,0.02,importer_default_high_income,True
Italy,Azerbaijan,2024,2709,5574975384.24,8625207416.0,0.1660819820795523,2923.5595487964415,0.02,importer_default_high_income,True
Italy,Kazakhstan,2024,2709,5384865531.478,8766708557.0,0.1604184913942263,4241.786577384638,0.02,importer_default_high_income,True
Italy,USA,2024,2709,2903129731.891,4604496887.0,0.0864860392871969,8619.062718679941,0.02,importer_default_high_income,True
Italy,Iraq,2024,2709,2499228999.87,4400371741.0,0.0744535854171653,2887.671012986116,0.02,importer_default_high_income,True
Italy,Nigeria,2024,2709,2292012188.881,3614598866.0,0.0682804678126382,3665.9727900186863,0.02,importer_default_high_income,True
Italy,Saudi Arabia,2024,2709,2154564402.501,3573946820.0,0.0641858128193679,3601.5301425048556,0.02,importer_default_high_income,True
Italy,Norway,2024,2709,883353184.19,1481597817.0,0.0263156404459279,2086.9019858813695,0.02,importer_default_high_income,True
Italy,Algeria,2024,2709,648150995.62,1018475189.0,0.0193088210476609,1828.397800087023,0.02,importer_default_high_income,True
Italy,Angola,2024,2709,514660500.44,915504603.0,0.0153320562190754,5926.538816393328,0.02,importer_default_high_income,True
Italy,United Kingdom,2024,2709,369227459.793,594231952.0,0.0109995155375882,1898.0590814188376,0.0,eu_eea_uk_ch_zone,True
Italy,Mexico,2024,2709,368302919.628,652471836.0,0.0109719729113822,10147.779543877,0.02,importer_default_high_income,True
Italy,Brazil,2024,2709,351476455.968,604025651.0,0.0104707020996864,9069.62750009916,0.02,importer_default_high_income,True
Italy,Cameroon,2024,2709,333091368.774,570780531.0,0.0099229989240783,3836.526832184125,0.02,importer_default_high_income,True
Italy,Ghana,2024,2709,315267185.206,509614522.0,0.0093920054161444,4001.955557793014,0.02,importer_default_high_income,True
Italy,Gabon,2024,2709,301797097.843,495410771.0,0.0089907231406466,4746.288323736066,0.02,importer_default_high_income,True
Italy,Sudan,2024,2709,282261537.635,488000797.0,0.0084087466588219,3649.520051015901,0.02,importer_default_high_income,True
Italy,Equatorial Guinea,2024,2709,251243348.406,407521715.0,0.0074846955209041,4478.292588558937,0.02,importer_default_high_income,True
Italy,Guyana,2024,2709,185268914.813,328644361.0,0.005519276134717,8119.635048023472,0.02,importer_default_high_income,True
Italy,Venezuela,2024,2709,169725925.995,352086246.0,0.0050562408363673,8634.32486499854,0.02,importer_default_high_income,True
Italy,Congo,2024,2709,144212066.781,265370406.0,0.0042961671110665,4692.737005431071,0.02,importer_default_high_income,True
Italy,Côte d'Ivoire,2024,2709,121347798.083,186896160.0,0.0036150263342124,4213.116022219722,0.02,importer_default_high_income,True
Italy,Tunisia,2024,2709,121298094.09,193096004.0,0.0036135456213652,926.681288493706,0.02,importer_default_high_income,True
Italy,United Arab Emirates,2024,2709,90054152.769,134940386.0,0.0026827691883,4319.703314720157,0.02,importer_default_high_income,True
Italy,Malaysia,2024,2709,82106175.685,137824674.0,0.002445994010536,9646.280502311582,0.02,importer_default_high_income,True
Italy,Senegal,2024,2709,38008417.634,69096679.0,0.0011322943872016,3999.618902692819,0.02,importer_default_high_income,True
Italy,Spain,2024,2709,37857182.024,46428354.0,0.0011277889843722,1372.634159115681,0.0,eu_eea_uk_ch_zone,True
Italy,Egypt,2024,2709,35359060.911,64774322.0,0.0010533684035935,2357.378456938893,0.02,importer_default_high_income,True
Italy,Colombia,2024,2709,24067066.148,53558754.0,0.0007169728605437,9409.127729306172,0.02,importer_default_high_income,True
Italy,Germany,2024,2709,14273644.451,13702010.0,0.0004252207406372,1045.9081182755865,0.0,eu_eea_uk_ch_zone,True
Italy,Albania,2024,2709,10445901.204,21533312.0,0.0003111898899987,637.6883921375975,0.02,importer_default_high_income,True
Italy,Croatia,2024,2709,4002251.119,4982332.0,0.0001192295486187,417.0195651804739,0.0,eu_eea_uk_ch_zone,True
Italy,Austria,2024,2709,3305139.655,2548700.0,9.846216478442064e-05,646.8280352835112,0.0,eu_eea_uk_ch_zone,True
Italy,"Other Europe, nes",2024,2709,954287.227,2091342.0,2.8428809673563353e-05,,0.02,importer_default_high_income,True
Italy,France,2024,2709,930090.612,914114.0,2.7707977472191463e-05,957.663694990872,0.0,eu_eea_uk_ch_zone,True
Italy,Luxembourg,2024,2709,35.719,33.0,1.0640912127916488e-09,1013.4264858939564,0.0,eu_eea_uk_ch_zone,True
Jamaica,Brazil,2024,2709,301410720.6,511183944.2,0.5891784562467939,4546.621606063913,0.04,importer_default_upper_middle_income,True
Jamaica,Colombia,2024,2709,201235078.13,344537822.4,0.3933614983545357,1540.3780795604548,0.04,importer_default_upper_middle_income,True
Jamaica,Barbados,2024,2709,8930299.08,16726742.53,0.0174563791735832,1976.7761374557017,0.04,importer_default_upper_middle_income,True
Jamaica,Spain,2024,2709,1707.0,86.0,3.3367347478922985e-06,7340.39643735543,0.04,importer_default_upper_middle_income,True
Jamaica,USA,2024,2709,168.56,125.0,3.2949033925291497e-07,2772.38931966584,0.04,importer_default_upper_middle_income,True
Japan,United Arab Emirates,2024,2709,31447434112.361,49478700000.0,0.4379141520955325,8019.551497478222,0.02,importer_default_high_income,True
Japan,Saudi Arabia,2024,2709,28747349248.979,46433650000.0,0.4003147292202289,8735.572980394669,0.02,importer_default_high_income,True
Japan,Kuwait,2024,2709,4864837669.835,8086066000.0,0.0677441999133027,8201.472910362138,0.02,importer_default_high_income,True
Japan,Qatar,2024,2709,2868361947.893,4678046000.0,0.039942727467896,8131.525805327001,0.02,importer_default_high_income,True
Japan,USA,2024,2709,1866573960.694,2826155100.0,0.0259925547629852,10150.44257350072,0.02,importer_default_high_income,True
Japan,Ecuador,2024,2709,907491256.37,1743501300.0,0.0126370648443833,14665.625864750207,0.02,importer_default_high_income,True
Japan,Oman,2024,2709,373214341.78,600939400.0,0.0051971121537778,7951.605188954542,0.02,importer_default_high_income,True
Japan,Australia,2024,2709,262244065.605,367278500.0,0.0036518205975462,6852.313321902409,0.02,importer_default_high_income,True
Japan,Viet Nam,2024,2709,154279438.481,227011300.0,0.0021483835293775,3865.42859289672,0.02,importer_default_high_income,True
Japan,Brunei Darussalam,2024,2709,117147853.025,190416600.0,0.0016313160095656,4264.337901655565,0.02,importer_default_high_income,True
Japan,Indonesia,2024,2709,113984718.465,166250800.0,0.0015872684925613,4821.623559641458,0.02,importer_default_high_income,True
Japan,Mexico,2024,2709,61938202.267,107694000.0,0.0008625064681322,10798.135981938793,0.02,importer_default_high_income,True
Japan,Canada,2024,2709,17897562.781,38984300.0,0.0002492284744699,8082.711742931965,0.02,importer_default_high_income,True
Japan,South Sudan,2024,2709,9115509.379,13925400.0,0.0001269359702404,11049.191358111226,0.02,importer_default_high_income,True
Jordan,Saudi Arabia,2024,2709,833658034.119,1334940000.0,0.7811235409666719,1147.6163861416408,0.04,importer_default_upper_middle_income,True
Jordan,Iraq,2024,2709,233597003.525,480996000.0,0.2188764590333281,760.9373041316197,0.04,importer_default_upper_middle_income,True
Kazakhstan,Netherlands,2024,2709,2217.88,0.0,0.5242917659518137,4288.024087341993,0.04,importer_default_upper_middle_income,True
Kazakhstan,Kuwait,2024,2709,1912.36,0.0,0.452068913347706,2662.9711133142555,0.04,importer_default_upper_middle_income,True
Kazakhstan,United Arab Emirates,2024,2709,100.0,0.0,0.0236393207004803,2969.137714094942,0.04,importer_default_upper_middle_income,True
Kenya,China,2024,2709,581.91,58.0,0.6733144575566938,7894.28521638021,0.06,importer_default_lower_middle_income,True
Kenya,Sweden,2024,2709,282.337,13.0,0.3266855424433061,6891.568793114278,0.06,importer_default_lower_middle_income,True
Kyrgyzstan,Kazakhstan,2024,2709,166427.0,462298.0,1.0,978.5587593696348,0.06,importer_default_lower_middle_income,True
Latvia,Poland,2024,2709,1328.705,1505.0,0.8521507634823956,654.5472591203296,0.0,eu_eea_uk_ch_zone,True
Latvia,Estonia,2024,2709,230.532,162.0,0.1478492365176044,192.3250557675104,0.0,eu_eea_uk_ch_zone,True
Lesotho,South Africa,2024,2709,19448.079,18171.9,1.0,520.3325177403468,0.06,importer_default_lower_middle_income,True
Lithuania,Saudi Arabia,2024,2709,2244803212.0,3709770000.0,0.4107162646371713,3890.4848098532616,0.02,importer_default_high_income,True
Lithuania,Norway,2024,2709,1557092112.0,2538470000.0,0.2848904761530803,1082.591205143221,0.02,importer_default_high_income,True
Lithuania,Algeria,2024,2709,620703853.0,963858000.0,0.1135659315646328,3504.51089814624,0.02,importer_default_high_income,True
Lithuania,United Kingdom,2024,2709,609557525.0,935075000.0,0.1115265642935471,1719.3750053323747,0.0,eu_eea_uk_ch_zone,True
Lithuania,USA,2024,2709,432950778.0,656063000.0,0.0792140377211457,8265.572890746455,0.02,importer_default_high_income,True
Lithuania,Latvia,2024,2709,474006.0,1476780.0,8.672563042270229e-05,195.38194381232276,0.0,eu_eea_uk_ch_zone,True
Luxembourg,Netherlands,2024,2709,5979.578,437.286,0.5042976274411246,264.26746848277185,0.0,eu_eea_uk_ch_zone,True
Luxembourg,Germany,2024,2709,4893.518,1347.42,0.4127029561685519,340.5535715430036,0.0,eu_eea_uk_ch_zone,True
Luxembourg,Belgium,2024,2709,709.122,135.0,0.0598049799110079,140.8552445246133,0.0,eu_eea_uk_ch_zone,True
Luxembourg,France,2024,2709,229.075,43.05,0.0193194200336671,493.7800802720042,0.0,eu_eea_uk_ch_zone,True
Luxembourg,"Other Europe, nes",2024,2709,45.947,2.54,0.0038750164456483,,0.02,importer_default_high_income,True
Malawi,China,2024,2709,2551.426,71000.0,0.831224452097571,9132.877823159484,0.08,importer_default_low_income,True
Malawi,United Arab Emirates,2024,2709,518.053,48000.0,0.168775547902429,4599.430334808668,0.08,importer_default_low_income,True
Malaysia,Saudi Arabia,2024,2709,5630827027.312,9307595000.0,0.4056662088728845,6465.534455865228,0.04,importer_default_upper_middle_income,True
Malaysia,United Arab Emirates,2024,2709,2998263199.623,4544356000.0,0.2160062917036135,5582.934100019871,0.04,importer_default_upper_middle_income,True
Malaysia,USA,2024,2709,809902628.464,1151248417.0,0.0583484676853971,15070.493977892336,0.04,importer_default_upper_middle_income,True
Malaysia,Qatar,2024,2709,654296559.68,1042099000.0,0.0471380142839627,5898.66816666491,0.04,importer_default_upper_middle_income,True
Malaysia,Gabon,2024,2709,564120039.838,853004400.0,0.0406413546003642,10054.732638437314,0.04,importer_default_upper_middle_income,True
Malaysia,Cameroon,2024,2709,549298642.292,910317500.0,0.0395735647138129,9905.867697158908,0.04,importer_default_upper_middle_income,True
Malaysia,Brazil,2024,2709,483868042.968,814789400.0,0.0348596953224601,16945.603156285266,0.04,importer_default_upper_middle_income,True
Malaysia,Angola,2024,2709,407381332.022,666419000.0,0.0293493015724621,9457.26358109072,0.04,importer_default_upper_middle_income,True
Malaysia,Sudan,2024,2709,314344298.708,505839100.0,0.0226465596117865,7927.654308541151,0.04,importer_default_upper_middle_income,True
Malaysia,Thailand,2024,2709,284953045.429,444742600.0,0.0205291018682112,1300.92308506684,0.04,importer_default_upper_middle_income,True
Malaysia,Congo,2024,2709,178620761.592,238585100.0,0.012868519460738,9582.258350640108,0.04,importer_default_upper_middle_income,True
Malaysia,Kuwait,2024,2709,170772202.878,286184600.0,0.0123030794209034,6365.665642373193,0.04,importer_default_upper_middle_income,True
Malaysia,Chad,2024,2709,144162724.807,268389000.0,0.0103860313502043,9159.91338166096,0.04,importer_default_upper_middle_income,True
Malaysia,Libya,2024,2709,133985197.745,216778400.0,0.0096528035669823,9277.142547486412,0.04,importer_default_upper_middle_income,True
Malaysia,Indonesia,2024,2709,104489298.878,157902200.0,0.0075278067569869,1438.995386796878,0.04,importer_default_upper_middle_income,True
Malaysia,Argentina,2024,2709,96074361.76,149373000.0,0.0069215626614029,15941.437459310524,0.04,importer_default_upper_middle_income,True
Malaysia,Oman,2024,2709,83878153.981,135525320.0,0.0060429014366246,5316.430234543425,0.04,importer_default_upper_middle_income,True
Malaysia,Brunei Darussalam,2024,2709,70906918.825,99400117.0,0.0051084042900047,1414.261089077302,0.04,importer_default_upper_middle_income,True
Malaysia,Russian Federation,2024,2709,48478898.633,93421900.0,0.0034926043587188,6379.093603040341,0.04,importer_default_upper_middle_income,True
Malaysia,Viet Nam,2024,2709,39426618.157,53130500.0,0.0028404436220205,1294.7518780910798,0.04,importer_default_upper_middle_income,True
Malaysia,Australia,2024,2709,35605820.161,48943284.0,0.0025651787931794,4746.097563385465,0.04,importer_default_upper_middle_income,True
Malaysia,Nigeria,2024,2709,33078929.111,51837300.0,0.0023831319450848,10295.025258296571,0.04,importer_default_upper_middle_income,True
Malaysia,United Kingdom,2024,2709,16333047.893,31142300.0,0.0011766949305945,10582.757396423933,0.04,importer_default_upper_middle_income,True
Malaysia,Niger,2024,2709,13907848.38,31554000.0,0.0010019743278434,10277.412340720375,0.04,importer_default_upper_middle_income,True
Malaysia,Iraq,2024,2709,13465086.691,20095100.0,0.0009700760907035,6827.5718942314315,0.04,importer_default_upper_middle_income,True
Malaysia,China,2024,2709,3147.433,100.0,2.2675305183383018e-07,3526.8084073085706,0.04,importer_default_upper_middle_income,True
Maldives,Spain,2024,2709,2587.758,418.0,1.0,8675.715846786228,0.04,importer_default_upper_middle_income,True
Malta,Netherlands,2024,2709,127.721,0.0,0.450381544798014,1938.1187715750136,0.0,eu_eea_uk_ch_zone,True
Malta,USA,2024,2709,88.755,9.0,0.3129760494245091,9163.375918565596,0.02,importer_default_high_income,True
Malta,Japan,2024,2709,67.108,1.0,0.2366424057774769,10119.08216242875,0.02,importer_default_high_income,True
Montserrat,Antigua and Barbuda,2024,2709,154.074,5.0,0.8642539012980021,54.61847976464948,0.02,importer_default_high_income,True
Montserrat,Curaçao,2024,2709,24.2,1.0,0.135746098701998,891.4486742813772,0.02,importer_default_high_income,True
Morocco,"Areas, nes",2024,2709,346.133,0.0,1.0,,0.06,importer_default_lower_middle_income,True
Mozambique,South Africa,2024,2709,113974.2,23054.0,0.8229600051988187,1832.7242947417983,0.08,importer_default_low_income,True
Mozambique,United Arab Emirates,2024,2709,18423.0,20997.0,0.133024773815283,5084.923355470969,0.08,importer_default_low_income,True
Mozambique,Portugal,2024,2709,3160.4,850.0,0.0228199259168333,7894.240820632364,0.08,importer_default_low_income,True
Mozambique,Germany,2024,2709,2076.9,0.0,0.0149964258121349,8141.146283798548,0.08,importer_default_low_income,True
Mozambique,France,2024,2709,613.0,0.0,0.0044262164874759,7955.223030244556,0.08,importer_default_low_income,True
Mozambique,Namibia,2024,2709,217.1,51.0,0.0015675882535579,1832.848401742637,0.08,importer_default_low_income,True
Mozambique,Eswatini,2024,2709,28.4,20.0,0.0002050645158961,967.913162362398,0.08,importer_default_low_income,True
Namibia,South Africa,2024,2709,9750.799,6007.05,0.8956874209678033,953.3903813606926,0.04,importer_default_upper_middle_income,True
Namibia,Canada,2024,2709,961.66,0.0,0.0883360189506416,14243.81151875727,0.04,importer_default_upper_middle_income,True
Namibia,Italy,2024,2709,169.777,0.0,0.0155953500087173,7234.454278545233,0.04,importer_default_upper_middle_income,True
Namibia,India,2024,2709,4.15,1.0,0.0003812100728377,8148.924960168459,0.04,importer_default_upper_middle_income,True
Netherlands,USA,2024,2709,11998928513.66,18525807000.0,0.2447745421531627,7506.093748377444,0.02,importer_default_high_income,True
Netherlands,Norway,2024,2709,4966714908.928,7978847000.0,0.1013194941910116,947.5121248998348,0.02,importer_default_high_income,True
Netherlands,Kazakhstan,2024,2709,4765124647.108,7419750000.0,0.0972071133243908,4288.024087341993,0.02,importer_default_high_income,True
Netherlands,Iraq,2024,2709,4159113883.347,7172630572.0,0.0848446755391655,3711.853212786524,0.02,importer_default_high_income,True
Netherlands,Brazil,2024,2709,3870197057.776,6465210746.0,0.0789508589688795,9189.5299338811,0.02,importer_default_high_income,True
Netherlands,United Kingdom,2024,2709,3506479907.067,5804312000.0,0.0715311382049217,677.0784537060583,0.0,eu_eea_uk_ch_zone,True
Netherlands,Guyana,2024,2709,2931939867.146,4841960000.0,0.0598106937452167,7845.5016785980015,0.02,importer_default_high_income,True
Netherlands,Saudi Arabia,2024,2709,2533390662.243,4002790070.0,0.0516804095248732,4595.479345080955,0.02,importer_default_high_income,True
Netherlands,Nigeria,2024,2709,2017233927.763,3176615700.0,0.0411509669819177,4796.863992417654,0.02,importer_default_high_income,True
Netherlands,Canada,2024,2709,1018135674.712,1825610000.0,0.0207696623364092,6453.743494450375,0.02,importer_default_high_income,True
Netherlands,Libya,2024,2709,929749987.61,1497630000.0,0.0189666208341071,3038.0607990634594,0.02,importer_default_high_income,True
Netherlands,Belgium,2024,2709,906802634.306,1344100180.0,0.0184985017106188,189.88333415880027,0.0,eu_eea_uk_ch_zone,True
Netherlands,Algeria,2024,2709,844531442.066,1346470000.0,0.0172281880694862,2696.5801928343235,0.02,importer_default_high_income,True
Netherlands,Russian Federation,2024,2709,674358844.714,1163950000.0,0.0137567181331139,5558.269221882743,0.02,importer_default_high_income,True
Netherlands,Angola,2024,2709,650486517.211,1093030002.0,0.0132697298134465,7145.2527575127215,0.02,importer_default_high_income,True
Netherlands,Cameroon,2024,2709,510251974.568,828398000.0,0.0104089872121033,5019.070617601281,0.02,importer_default_high_income,True
Netherlands,Chad,2024,2709,488479631.844,792486000.0,0.0099648379519588,4248.274249101251,0.02,importer_default_high_income,True
Netherlands,Côte d'Ivoire,2024,2709,432867837.338,742656000.0,0.0088303740268654,5056.222500343777,0.02,importer_default_high_income,True
Netherlands,Israel,2024,2709,329264434.065,537254000.0,0.0067168956797957,3354.1577857938887,0.02,importer_default_high_income,True
Netherlands,Gabon,2024,2709,317944245.456,518630208.0,0.0064859672280843,5915.959725700436,0.02,importer_default_high_income,True
Netherlands,Colombia,2024,2709,283741078.122,582336000.0,0.0057882328749846,8896.62686951304,0.02,importer_default_high_income,True
Netherlands,Argentina,2024,2709,134162815.803,283593000.0,0.0027368811952477,12065.62648763888,0.02,importer_default_high_income,True
Netherlands,Denmark,2024,2709,100895145.57,171512800.0,0.0020582307023713,534.6008852522212,0.0,eu_eea_uk_ch_zone,True
Netherlands,"Other Europe, nes",2024,2709,90351913.468,151737300.0,0.0018431519303256,,0.02,importer_default_high_income,True
Netherlands,Congo,2024,2709,90246282.877,152862000.0,0.001840997097957,5905.089756557553,0.02,importer_default_high_income,True
Netherlands,Senegal,2024,2709,88936796.266,135687000.0,0.0018142839639219,4536.9177176824405,0.02,importer_default_high_income,True
Netherlands,Germany,2024,2709,88113378.579,174202800.0,0.0017974864901219,371.8069262888413,0.0,eu_eea_uk_ch_zone,True
Netherlands,Equatorial Guinea,2024,2709,77131164.351,139102000.0,0.0015734526143949,5632.399644477011,0.02,importer_default_high_income,True
Netherlands,Tunisia,2024,2709,45550758.569,70329781.0,0.000929221810161,2057.1010863334823,0.02,importer_default_high_income,True
Netherlands,United Arab Emirates,2024,2709,42938492.86,65386837.0,0.0008759323733438,5185.693759803716,0.02,importer_default_high_income,True
Netherlands,Ghana,2024,2709,42369131.514,71034002.0,0.0008643175726865,4946.8926489759515,0.02,importer_default_high_income,True
Netherlands,Cyprus,2024,2709,34591822.016,64215100.0,0.000705662792021,2917.957934965587,0.0,eu_eea_uk_ch_zone,True
Netherlands,Australia,2024,2709,32193988.864,49409300.0,0.0006567477150395,14793.048805839348,0.02,importer_default_high_income,True
Netherlands,Türkiye,2024,2709,15171899.006,25016577.0,0.0003095021883462,2724.3192941706097,0.02,importer_default_high_income,True
Netherlands,"Areas, nes",2024,2709,1705682.236,3095590.0,3.47954059314861e-05,,0.02,importer_default_high_income,True
Netherlands,France,2024,2709,128455.831,156356.0,2.6204604172892237e-06,693.5008606060287,0.0,eu_eea_uk_ch_zone,True
Netherlands,Spain,2024,2709,64967.722,75235.0,1.3253220393120984e-06,1469.1026176965977,0.0,eu_eea_uk_ch_zone,True
Netherlands,Qatar,2024,2709,26978.333,41224.0,5.503499000442232e-07,4848.462615262585,0.02,importer_default_high_income,True
Netherlands,Italy,2024,2709,2118.219,2330.0,4.3211032161319025e-08,1265.8312682253263,0.0,eu_eea_uk_ch_zone,True
Netherlands,Kuwait,2024,2709,2109.56,3296.0,4.3034391158908585e-08,4276.5015087059355,0.02,importer_default_high_income,True
Netherlands,Malaysia,2024,2709,1603.005,2506.0,3.27008211189472e-08,10092.267293705465,0.02,importer_default_high_income,True
Netherlands,South Africa,2024,2709,750.09,1140.0,1.5301610982567806e-08,9354.455283386998,0.02,importer_default_high_income,True
Netherlands,Rep. of Korea,2024,2709,629.945,634.0,1.2850689024535293e-08,8750.489807642938,0.02,importer_default_high_income,True
Netherlands,Togo,2024,2709,569.332,889.0,1.1614202007662136e-08,4855.466923686763,0.02,importer_default_high_income,True
Netherlands,Singapore,2024,2709,501.142,771.0,1.0223146463792336e-08,10469.077319330523,0.02,importer_default_high_income,True
Netherlands,India,2024,2709,462.176,724.0,9.428251753095303e-09,7110.443989033065,0.02,importer_default_high_income,True
Netherlands,Philippines,2024,2709,423.211,440.0,8.633377442098285e-09,10587.28290700802,0.02,importer_default_high_income,True
Netherlands,Curaçao,2024,2709,387.492,597.0,7.90472055734267e-09,7871.852374843455,0.02,importer_default_high_income,True
Netherlands,Thailand,2024,2709,364.762,552.0,7.441035376052737e-09,9001.719109407488,0.02,importer_default_high_income,True
Netherlands,Namibia,2024,2709,339.867,389.0,6.933184844235187e-09,8447.895174474279,0.02,importer_default_high_income,True
Netherlands,Oman,2024,2709,235.959,359.0,4.8134928153097844e-09,5491.8389566415,0.02,importer_default_high_income,True
Netherlands,Slovenia,2024,2709,205.652,306.0,4.1952391070232024e-09,968.3563874771728,0.0,eu_eea_uk_ch_zone,True
Netherlands,Poland,2024,2709,143.957,215.0,2.936679614736249e-09,946.7147673323996,0.0,eu_eea_uk_ch_zone,True
Netherlands,Morocco,2024,2709,123.391,194.0,2.517139384273919e-09,2474.744040494464,0.02,importer_default_high_income,True
Netherlands,Czechia,2024,2709,102.826,104.0,2.0976195535116012e-09,757.1397595231088,0.0,eu_eea_uk_ch_zone,True
Netherlands,Aruba,2024,2709,81.179,127.0,1.656027247335482e-09,7907.973779159987,0.02,importer_default_high_income,True
Netherlands,Egypt,2024,2709,58.449,90.0,1.1923420660455483e-09,3527.644486648135,0.02,importer_default_high_income,True
Netherlands,Portugal,2024,2709,51.954,78.0,1.059846014462701e-09,1755.6036068771252,0.0,eu_eea_uk_ch_zone,True
Netherlands,Luxembourg,2024,2709,43.295,65.0,8.83205012052251e-10,264.26746848277185,0.0,eu_eea_uk_ch_zone,True
Netherlands,China,2024,2709,27.06,42.0,5.520158823451649e-10,7486.395446490654,0.02,importer_default_high_income,True
Netherlands,Liberia,2024,2709,6.494,10.0,1.3247565188283448e-10,5257.98324216716,0.02,importer_default_high_income,True
Netherlands,Chile,2024,2709,5.412,8.0,1.1040317646903298e-10,12263.9717608863,0.02,importer_default_high_income,True
Netherlands,Jordan,2024,2709,2.165,3.0,4.4165350527615744e-11,3475.1431269925706,0.02,importer_default_high_income,True
Netherlands,Austria,2024,2709,1.082,1.0,2.2072475413801494e-11,838.3523421190293,0.0,eu_eea_uk_ch_zone,True
Netherlands,"China, Hong Kong SAR",2024,2709,1.082,2.0,2.2072475413801494e-11,9266.38641404114,0.02,importer_default_high_income,True
New Zealand,China,2024,2709,58819.529,5000.0,0.6932443130734773,11167.189644340771,0.02,importer_default_high_income,True
New Zealand,India,2024,2709,21517.17,16000.0,0.2536003941129014,11970.890366206952,0.02,importer_default_high_income,True
New Zealand,Australia,2024,2709,4510.054,3000.0,0.0531552928136212,4157.620841162753,0.02,importer_default_high_income,True
Nicaragua,USA,2024,2709,519260107.8,684455731.033,0.9999654680178324,2889.4336613065934,0.06,importer_default_lower_middle_income,True
Nicaragua,Guatemala,2024,2709,17931.7,18878.7,3.4531982167522414e-05,630.9761621872843,0.06,importer_default_lower_middle_income,True
Norway,USA,2024,2709,384595390.268,601565403.0,0.5324573280208033,7186.805775647553,0.02,importer_default_high_income,True
Norway,Nigeria,2024,2709,246293148.21,400109000.0,0.3409832642932739,5714.333026010138,0.02,importer_default_high_income,True
Norway,United Kingdom,2024,2709,66911605.781,94557000.0,0.0926365102891795,900.4937074053095,0.02,importer_default_high_income,True
Norway,Libya,2024,2709,24502601.949,41944000.0,0.0339228973967434,3853.947914866166,0.02,importer_default_high_income,True
Oman,Kuwait,2024,2709,4003426209.599,2988349699.0,0.987303290907889,1218.784496840977,0.02,importer_default_high_income,True
Oman,United Arab Emirates,2024,2709,27380660.555,72321182.0,0.0067524702237214,307.96845909861827,0.02,importer_default_high_income,True
Oman,Indonesia,2024,2709,24090673.564,40741306.0,0.0059411114492122,6753.850247107399,0.02,importer_default_high_income,True
Oman,South Africa,2024,2709,7035.111,436.0,1.734960975563481e-06,6776.83608750801,0.02,importer_default_high_income,True
Oman,Qatar,2024,2709,4600.78,214.0,1.1346194476750902e-06,652.02654462682,0.02,importer_default_high_income,True
Oman,Türkiye,2024,2709,1024.707,0.0,2.5270769094996913e-07,2770.7199350789488,0.02,importer_default_high_income,True
Oman,Iran,2024,2709,10.403,8.0,2.565531521647191e-09,1238.8815858002022,0.02,importer_default_high_income,True
Oman,Norway,2024,2709,10.403,5.0,2.565531521647191e-09,5678.997409463582,0.02,importer_default_high_income,True
